Site.code,lat,long,Reef,Site,Zone,alk_mean,alk_median,alk_sd,Chl_a_sum_mean,Chl_a_sum_median,Chl_a_sum_sd,DIC_mean,DIC_median,DIC_sd,DIN_mean,DIN_median,DIN_sd,DIP_mean,DIP_median,DIP_sd,Ed100,Ed90,Edmean,Ef100,Ef90,Efmean,EpiPAR_mean,EpiPAR_median,EpiPAR_sd,EpiPAR_sg_mean,EpiPAR_sg_median,EpiPAR_sg_sd,FineSed_mean,FineSed_median,FineSed_sd,Hs100,Hs70,Hs80,Hs90,Hs95,Hsmean,Kd_490_mean,Kd_490_median,Kd_490_sd,NH4_mean,NH4_median,NH4_sd,NO3_mean,NO3_median,NO3_sd,omega_ar_expose_mean,omega_ar_expose_median,omega_ar_expose_sd,omega_ar_mean,omega_ar_median,omega_ar_sd,Oxygen_mean,Oxygen_median,Oxygen_sd,PAR_mean,PAR_median,PAR_sd,PAR_z_mean,PAR_z_median,PAR_z_sd,PH_mean,PH_median,PH_sd,salt_mean,salt_median,salt_sd,Secchi_mean,Secchi_median,Secchi_sd,TC_mean,TC_median,TC_sd,temp_mean,temp_median,temp_sd,TN_mean,TN_median,TN_sd,TP_mean,TP_median,TP_sd,Tp100,Tp90,Tp99,Tpmean,Turbidity_mean,Turbidity_median,Turbidity_sd,ubed100,ubed90,ubedmean,ubedmean_pred,UonrootT100,UonrootT90,uWSL100,uWSL90,uWSL99,MaxMonthlyMean,MinMonthlyMean,MonthlyRange
TSAU_FL1F,-9.88172,143.39439,TSAU,FL1,F,2259.054761,2259.872314,9.110932576,0.368515703,0.358320862,0.160012579,23026.84834,23057.19922,129.0322208,0.84977187,0.426460713,1.338235877,0.277939464,0.154505894,0.357812817,NA,NA,NA,NA,NA,NA,0.000668337,0.000598606,0.000301344,0.000668337,0.000598606,0.000301344,1.00E-12,1.00E-12,1.85E-14,NA,NA,NA,NA,NA,NA,0.131118316,0.071122728,0.244467982,0.084523482,0.044390455,0.138798525,0.765506513,0.378274858,1.261745011,113.3749306,115.6337891,84.14361706,3.839321157,3.825447559,0.136193996,6792.451672,6776.214844,172.4839573,0.000668337,0.000598606,0.000301344,0.000733827,0.000657502,0.000321227,8.074338541,8.072461128,0.016562975,34.99448799,35.11362457,0.375205989,11.66118381,12.75585938,4.229130414,23376.33847,23405.62305,448.29381,27.48856621,27.6273737,1.66107407,61.67433229,60.34786224,7.301190533,5.956144281,5.694532394,1.129898221,NA,NA,NA,NA,1.215710685,0.495350748,3.115208133,NA,NA,NA,0.295943061,NA,NA,NA,NA,NA,30.86153793,24.86680031,5.994737625
TSAU_FL1S,-9.882,143.39441,TSAU,FL1,S,2259.163805,2259.936035,8.932718039,0.393318392,0.380367339,0.178069513,23028.57299,23058.29883,128.0086646,0.893618668,0.462538123,1.371643058,0.291561004,0.161105737,0.372429205,NA,NA,NA,NA,NA,NA,0.000365096,0.000332299,0.000193964,0.000365096,0.000332299,0.000193964,1.00E-12,1.00E-12,1.85E-14,NA,NA,NA,NA,NA,NA,0.134900227,0.077502362,0.215968977,0.09445212,0.044479065,0.153460787,0.79945927,0.414368123,1.276205974,114.3969668,116.6398544,84.78756019,3.83700274,3.822896719,0.135641881,6790.292048,6773.903809,172.3236676,0.000365096,0.000332299,0.000193964,0.000445468,0.000402631,0.000225581,8.075443595,8.073468208,0.016535835,34.99686264,35.1151371,0.372492447,11.66118381,12.75585938,4.229130414,23378.6944,23407.68945,448.2412563,27.46520205,27.61695766,1.633596326,61.93168932,60.58800888,7.448454992,5.998472171,5.721461773,1.161950694,NA,NA,NA,NA,1.389776208,0.551683962,3.561304984,NA,NA,NA,0.220547842,NA,NA,NA,NA,NA,30.55903244,24.83073807,5.728294373
TSAU_FR1F,-9.87976,143.40973,TSAU,FR1,F,2258.401718,2259.463379,8.720006892,0.3729354,0.358367741,0.175480531,23020.93091,23050.25977,127.8536646,0.881908582,0.440482825,1.546429278,0.280485129,0.158887297,0.376024896,NA,NA,NA,NA,NA,NA,0.000669501,0.000596574,0.000299493,0.000669501,0.000596574,0.000299493,1.00E-12,1.00E-12,1.85E-14,NA,NA,NA,NA,NA,NA,0.127077612,0.071527183,0.245174705,0.087595669,0.045748889,0.137402622,0.79456307,0.390844077,1.476482572,114.397878,116.7866592,84.2198963,3.83628296,3.825448275,0.131530965,6799.738469,6782.587891,174.1236892,0.000669501,0.000596574,0.000299493,0.0007346,0.000652767,0.000320013,8.074485894,8.072522163,0.016970254,34.99544362,35.10974312,0.370653252,11.79508175,12.77183342,4.178945149,23369.96062,23397.86523,447.8506476,27.46877351,27.62102699,1.638570082,61.65137602,60.30062866,7.778167556,5.950672149,5.674385071,1.175433039,NA,NA,NA,NA,1.168650097,0.501325786,3.128568783,NA,NA,NA,0.359254803,NA,NA,NA,NA,NA,30.77518082,24.85953331,5.915647507
TSAU_FR1S,-9.87995,143.41005,TSAU,FR1,S,2258.476595,2259.48584,8.571133272,0.393272063,0.37414816,0.193326659,23022.38569,23051.1543,126.997326,0.907894784,0.462295026,1.559615147,0.289744626,0.1628263,0.386405285,NA,NA,NA,NA,NA,NA,0.000368143,0.000333701,0.000191654,0.000368143,0.000333701,0.000191654,1.00E-12,1.00E-12,1.85E-14,NA,NA,NA,NA,NA,NA,0.123024375,0.076546848,0.182547583,0.093902979,0.045229483,0.149067381,0.81425921,0.414152086,1.472080233,115.6028566,117.9624557,84.98753695,3.833991951,3.822894096,0.130725128,6797.870593,6780.725098,174.0066151,0.000368143,0.000333701,0.000191654,0.000448047,0.000405087,0.00022289,8.075549759,8.073598862,0.016805963,34.99655719,35.1097393,0.369179293,11.79508175,12.77183342,4.178945149,23371.77502,23399.04297,447.7955378,27.46121858,27.6210804,1.628125123,61.84087447,60.44367981,7.880737137,5.982690969,5.694744587,1.200586882,NA,NA,NA,NA,1.280496969,0.546268344,3.429873778,NA,NA,NA,0.273116661,NA,NA,NA,NA,NA,30.55203247,24.83674049,5.715291977
TSAU_FR2D,-9.88355,143.40729,TSAU,FR2,D,2258.631273,2259.561523,8.392434108,0.424682372,0.399758369,0.218725659,23025.33913,23054.04297,126.0793011,0.994328361,0.532436371,1.616425955,0.310972341,0.177230686,0.411534469,NA,NA,NA,NA,NA,NA,0.000169095,0.000154935,0.00010426,0.000169095,0.000154935,0.00010426,1.00E-12,1.00E-12,1.85E-14,NA,NA,NA,NA,NA,NA,0.107157633,0.080738038,0.091804376,0.114680693,0.047732625,0.176002733,0.879945588,0.483201385,1.492097662,116.3352922,118.5286713,85.2973046,3.832620029,3.821268797,0.130522887,6793.148198,6776.846191,172.241659,0.000169095,0.000154935,0.00010426,0.000210259,0.000193646,0.000124468,8.07576918,8.073766708,0.016802978,34.99998185,35.11496162,0.365611632,11.79508175,12.77183342,4.178945149,23374.50296,23401.3125,447.8605849,27.43840206,27.59996033,1.614993609,62.1126296,60.63013077,8.107640902,6.029187828,5.725205421,1.248175422,NA,NA,NA,NA,1.386750788,0.585389256,3.742492558,NA,NA,NA,0.203169586,NA,NA,NA,NA,NA,30.46977043,24.82284164,5.646928787
TSAU_FR2F,-9.88335,143.40681,TSAU,FR2,F,2258.401718,2259.463379,8.720006892,0.3729354,0.358367741,0.175480531,23020.93091,23050.25977,127.8536646,0.881908582,0.440482825,1.546429278,0.280485129,0.158887297,0.376024896,NA,NA,NA,NA,NA,NA,0.000669501,0.000596574,0.000299493,0.000669501,0.000596574,0.000299493,1.00E-12,1.00E-12,1.85E-14,NA,NA,NA,NA,NA,NA,0.127077612,0.071527183,0.245174705,0.087595669,0.045748889,0.137402622,0.79456307,0.390844077,1.476482572,114.397878,116.7866592,84.2198963,3.83628296,3.825448275,0.131530965,6799.738469,6782.587891,174.1236892,0.000669501,0.000596574,0.000299493,0.0007346,0.000652767,0.000320013,8.074485894,8.072522163,0.016970254,34.99394683,35.11077499,0.373333652,11.79508175,12.77183342,4.178945149,23369.96062,23397.86523,447.8506476,27.49374318,27.63282871,1.668963099,61.65137602,60.30062866,7.778167556,5.950672149,5.674385071,1.175433039,NA,NA,NA,NA,1.168650097,0.501325786,3.128568783,NA,NA,NA,0.359254803,NA,NA,NA,NA,NA,30.83032799,24.86621857,5.964109421
TSAU_FR2S,-9.88363,143.40704,TSAU,FR2,S,2258.476595,2259.48584,8.571133272,0.393272063,0.37414816,0.193326659,23022.38569,23051.1543,126.997326,0.907894784,0.462295026,1.559615147,0.289744626,0.1628263,0.386405285,NA,NA,NA,NA,NA,NA,0.000368143,0.000333701,0.000191654,0.000368143,0.000333701,0.000191654,1.00E-12,1.00E-12,1.85E-14,NA,NA,NA,NA,NA,NA,0.123024375,0.076546848,0.182547583,0.093902979,0.045229483,0.149067381,0.81425921,0.414152086,1.472080233,115.6028566,117.9624557,84.98753695,3.833991951,3.822894096,0.130725128,6797.870593,6780.725098,174.0066151,0.000368143,0.000333701,0.000191654,0.000448047,0.000405087,0.00022289,8.075549759,8.073598862,0.016805963,34.99638845,35.11149788,0.37038021,11.79508175,12.77183342,4.178945149,23371.77502,23399.04297,447.7955378,27.46512581,27.63034821,1.636999784,61.84087447,60.44367981,7.880737137,5.982690969,5.694744587,1.200586882,NA,NA,NA,NA,1.280496969,0.546268344,3.429873778,NA,NA,NA,0.273116661,NA,NA,NA,NA,NA,30.55311203,24.83296013,5.720151901
TSDU_BA1F,-9.88176,142.92525,TSDU,BA1,F,2261.239471,2263.177002,12.14701341,0.360971259,0.357666045,0.141005996,23065.25741,23105.21289,143.299837,0.748208463,0.276194334,1.3287277,0.257034442,0.109734938,0.382714862,NA,NA,NA,NA,NA,NA,0.000567196,0.000509951,0.000282566,0.000567196,0.000509951,0.000282566,1.00E-12,1.00E-12,1.85E-14,NA,NA,NA,NA,NA,NA,0.18816902,0.127548844,0.18507825,0.067239229,0.039257105,0.117721753,0.681182294,0.237491921,1.265978393,126.1369629,128.9949036,91.32390244,3.837271818,3.819885254,0.149997124,6744.139067,6726.116211,164.8771486,0.000567196,0.000509951,0.000282566,0.000639488,0.000573151,0.000300509,8.071490063,8.071035385,0.016834531,34.93847433,35.14035034,0.52571006,8.136573795,7.331274033,4.569536402,23425.56587,23464.53711,452.1880289,27.70823907,27.80031872,1.834019469,62.88544401,61.59671402,7.220535911,6.0781242,5.824448586,1.162807511,NA,NA,NA,NA,1.770061088,0.924195409,2.234225973,NA,NA,NA,0.229201849,NA,NA,NA,NA,NA,31.2345047,24.84734726,6.38715744
TSDU_BA1S,-9.88165,142.92517,TSDU,BA1,S,2261.223422,2263.172607,12.1387672,0.373827361,0.368649483,0.149498941,23066.09583,23105.41992,143.3132255,0.758978953,0.280714393,1.347520688,0.259272748,0.111382984,0.384945047,NA,NA,NA,NA,NA,NA,0.000265517,0.000241201,0.000186282,0.000265517,0.000241201,0.000186282,1.00E-12,1.00E-12,1.85E-14,NA,NA,NA,NA,NA,NA,0.19590061,0.132455453,0.193456612,0.069980783,0.038886461,0.124113813,0.689211885,0.241198257,1.280114954,126.3573789,129.2065887,91.4747055,3.836269794,3.81897974,0.149562187,6741.854229,6723.541016,165.6799165,0.000265517,0.000241201,0.000186282,0.000338588,0.000310681,0.000214908,8.071889759,8.071415901,0.016803271,34.93980413,35.14066887,0.523493243,8.136573795,7.331274033,4.569536402,23426.34377,23465.16992,452.2344108,27.7042838,27.80193138,1.827288073,63.0285082,61.73652649,7.272050607,6.097032101,5.844837666,1.170313686,NA,NA,NA,NA,1.858954167,0.975056052,2.340517094,NA,NA,NA,0.169760533,NA,NA,NA,NA,NA,31.11731529,24.83335495,6.283960342
TSDU_BA2F,-9.87865,142.93295,TSDU,BA2,F,2261.239471,2263.177002,12.14701341,0.360971259,0.357666045,0.141005996,23065.25741,23105.21289,143.299837,0.748208463,0.276194334,1.3287277,0.257034442,0.109734938,0.382714862,NA,NA,NA,NA,NA,NA,0.000567196,0.000509951,0.000282566,0.000567196,0.000509951,0.000282566,1.00E-12,1.00E-12,1.85E-14,NA,NA,NA,NA,NA,NA,0.18816902,0.127548844,0.18507825,0.067239229,0.039257105,0.117721753,0.681182294,0.237491921,1.265978393,126.1369629,128.9949036,91.32390244,3.837271818,3.819885254,0.149997124,6744.139067,6726.116211,164.8771486,0.000567196,0.000509951,0.000282566,0.000639488,0.000573151,0.000300509,8.071490063,8.071035385,0.016834531,34.94181048,35.14011002,0.521616951,8.136573795,7.331274033,4.569536402,23425.56587,23464.53711,452.1880289,27.69959299,27.79911041,1.830870648,62.88544401,61.59671402,7.220535911,6.0781242,5.824448586,1.162807511,NA,NA,NA,NA,1.770061088,0.924195409,2.234225973,NA,NA,NA,0.229201849,NA,NA,NA,NA,NA,31.21494102,24.84090614,6.374034882
TSDU_BA2S,-9.87852,142.93288,TSDU,BA2,S,2261.223422,2263.172607,12.1387672,0.373827361,0.368649483,0.149498941,23066.09583,23105.41992,143.3132255,0.758978953,0.280714393,1.347520688,0.259272748,0.111382984,0.384945047,NA,NA,NA,NA,NA,NA,0.000265517,0.000241201,0.000186282,0.000265517,0.000241201,0.000186282,1.00E-12,1.00E-12,1.85E-14,NA,NA,NA,NA,NA,NA,0.19590061,0.132455453,0.193456612,0.069980783,0.038886461,0.124113813,0.689211885,0.241198257,1.280114954,126.3573789,129.2065887,91.4747055,3.836269794,3.81897974,0.149562187,6741.854229,6723.541016,165.6799165,0.000265517,0.000241201,0.000186282,0.000338588,0.000310681,0.000214908,8.071889759,8.071415901,0.016803271,34.94287894,35.14005661,0.519659405,8.136573795,7.331274033,4.569536402,23426.34377,23465.16992,452.2344108,27.69649674,27.80070591,1.825901517,63.0285082,61.73652649,7.272050607,6.097032101,5.844837666,1.170313686,NA,NA,NA,NA,1.858954167,0.975056052,2.340517094,NA,NA,NA,0.169760533,NA,NA,NA,NA,NA,31.10767937,24.82823944,6.279439926
TSDU_BA3F,-9.98513,142.90881,TSDU,BA3,F,2260.780877,2261.268799,11.23608119,0.351514223,0.355056405,0.12340689,23040.88933,23070.63867,128.9239562,0.552668499,0.270033598,0.829083626,0.24839756,0.141500533,0.308828635,NA,NA,NA,NA,NA,NA,0.000624219,0.00055617,0.000274713,0.000624219,0.00055617,0.000274713,1.00E-12,1.00E-12,1.85E-14,NA,NA,NA,NA,NA,NA,0.131136751,0.096217267,0.106959333,0.06053265,0.041487183,0.065864054,0.492215385,0.229242533,0.784142948,121.3641025,122.7480087,87.24092885,3.846493513,3.827992439,0.156495966,6782.995019,6776.912598,161.5201917,0.000624219,0.00055617,0.000274713,0.000693536,0.000618055,0.000292922,8.074770561,8.073866844,0.017761526,34.94073502,35.14169884,0.532421858,10.62003785,9.847289085,5.49677297,23394.80814,23427.88477,448.501278,27.69954035,27.7995491,1.866640254,61.75431386,60.90289688,5.892966423,5.98394845,5.787829399,0.930419722,NA,NA,NA,NA,1.143172587,0.675391495,1.284362988,NA,NA,NA,0.229201849,NA,NA,NA,NA,NA,31.21295166,24.81254959,6.400402069
TSDU_BA3S,-9.9853,142.90858,TSDU,BA3,S,2260.793774,2261.266602,11.2197743,0.361107278,0.363332748,0.13018715,23041.75366,23071.93359,128.8213031,0.56315072,0.278932363,0.836986703,0.250972735,0.14250809,0.310669477,NA,NA,NA,NA,NA,NA,0.000319132,0.000291974,0.000184678,0.000319132,0.000291974,0.000184678,1.00E-12,1.00E-12,1.85E-14,NA,NA,NA,NA,NA,NA,0.134054856,0.098221444,0.110020567,0.063589051,0.041631721,0.072046266,0.499651069,0.236595288,0.787343447,121.5379585,122.9417114,87.33712146,3.846027892,3.827679873,0.156489846,6780.919888,6774.361816,162.0671851,0.000319132,0.000291974,0.000184678,0.000396178,0.000357998,0.000210639,8.075002116,8.074004173,0.017789999,34.94113579,35.14168549,0.5317593,10.62003785,9.847289085,5.49677297,23395.3485,23428.69336,448.4786172,27.69726515,27.80016804,1.862543225,61.83826717,61.0047493,5.920896224,5.995540457,5.803709507,0.934840351,NA,NA,NA,NA,1.175226505,0.694145203,1.32456912,NA,NA,NA,0.169760533,NA,NA,NA,NA,NA,31.13261795,24.80446434,6.32815361
TSDU_FR1F,-9.93117,143.00534,TSDU,FR1,F,2261.434359,2262.374512,11.15443952,0.35825021,0.357529491,0.126639252,23052.68072,23087.98828,134.1837352,0.624239298,0.253523588,1.048669653,0.25145777,0.130993083,0.334661999,NA,NA,NA,NA,NA,NA,0.000611983,0.000550503,0.000289485,0.000611983,0.000550503,0.000289485,1.00E-12,1.00E-12,1.85E-14,NA,NA,NA,NA,NA,NA,0.144166536,0.083208315,0.152120163,0.057901522,0.038949687,0.078420339,0.566424951,0.215149492,1.00147355,118.6671178,120.8798447,86.71953516,3.845972459,3.828863144,0.152783478,6767.668201,6755.748047,164.4277689,0.000611983,0.000550503,0.000289485,0.000678298,0.000607956,0.000305928,8.07391744,8.072898865,0.017101953,34.95777537,35.14791107,0.505026954,9.235263021,11.40436172,3.875689669,23407.93726,23444.57813,449.6697302,27.63536659,27.73570251,1.828982522,62.04556737,60.99666214,6.37986545,6.003746286,5.784288883,1.020263078,NA,NA,NA,NA,1.311996878,0.555602252,1.849481032,NA,NA,NA,0.359254803,NA,NA,NA,NA,NA,31.11528206,24.80177689,6.313505173
TSDU_FR1S,-9.9312,143.00543,TSDU,FR1,S,2261.439888,2262.371094,11.1492563,0.364790882,0.362722158,0.131598824,23053.40076,23088.42969,134.1822831,0.626846741,0.25417906,1.053454083,0.252136922,0.131042317,0.335201186,NA,NA,NA,NA,NA,NA,0.000323298,0.000303823,0.00020005,0.000323298,0.000303823,0.00020005,1.00E-12,1.00E-12,1.85E-14,NA,NA,NA,NA,NA,NA,0.145541193,0.084035382,0.15359222,0.059166362,0.038779985,0.081404126,0.567767586,0.215946823,1.004224596,118.6930887,120.9045944,86.74029961,3.845766531,3.828735828,0.152754105,6765.873266,6753.901367,164.9999497,0.000323298,0.000303823,0.00020005,0.000395874,0.000366827,0.000226902,8.074078324,8.073031425,0.017112243,34.95816088,35.14777374,0.504391423,9.235263021,11.40436172,3.875689669,23408.08751,23444.70117,449.6713162,27.63594312,27.73645306,1.827028112,62.07268756,61.04255676,6.388894556,6.007565256,5.78785181,1.021639713,NA,NA,NA,NA,1.327512727,0.559408307,1.868138867,NA,NA,NA,0.273116661,NA,NA,NA,NA,NA,31.05460358,24.79879761,6.255805969
TSDU_FR2S,-10.03724,142.92653,TSDU,FR2,S,2259.700457,2260.126709,10.74880686,0.366205702,0.368355572,0.127466574,23028.44865,23054.11328,126.384442,0.479473406,0.210858911,0.745762593,0.234340252,0.138257295,0.285124526,NA,NA,NA,NA,NA,NA,0.000319043,0.000290664,0.000183552,0.000319043,0.000290664,0.000183552,1.03E-12,1.00E-12,9.88E-13,NA,NA,NA,NA,NA,NA,0.129910132,0.102321781,0.093232435,0.053958942,0.039097648,0.050887577,0.42557855,0.171161056,0.712049155,122.3008079,123.6747742,87.56780439,3.843447323,3.825508118,0.153279114,6795.206015,6790.022461,161.9735627,0.000319043,0.000290664,0.000183552,0.000396814,0.000358597,0.000208015,8.075605758,8.074869156,0.017919931,34.95558861,35.14964867,0.517231544,10.63307062,9.553730011,5.497997039,23381.85225,23411.45117,447.8929555,27.64940781,27.74610996,1.852619267,61.69948453,60.9912796,5.59334631,5.9851464,5.820906639,0.8752759,NA,NA,NA,NA,1.131181219,0.721035302,1.108214462,NA,NA,NA,0.273116661,NA,NA,NA,NA,NA,31.10014534,24.75725555,6.342889786
TSDU_LA1F,-9.93386,142.92267,TSDU,LA1,F,2262.032837,2262.940918,11.78762515,0.300316617,0.297691703,0.113302247,23055.85925,23090.28711,134.8391788,0.452627349,0.137541711,0.895222548,0.217731502,0.104893461,0.322915033,NA,NA,NA,NA,NA,NA,0.000621027,0.000551182,0.00028259,0.000621027,0.000551182,0.00028259,1.00E-12,1.00E-12,1.85E-14,NA,NA,NA,NA,NA,NA,0.138886759,0.09493269,0.128964363,0.04335389,0.036088474,0.049564671,0.409312216,0.100734614,0.868173885,117.9632926,119.6981812,85.77798913,3.8514687,3.831477404,0.158064678,6770.078838,6761.536621,161.7519308,0.000621027,0.000551182,0.00028259,0.000690397,0.000613408,0.000299552,8.074089234,8.073246002,0.017234928,34.93431076,35.14099884,0.550363552,5.83889529,6.243729115,1.477557914,23413.08546,23448.60938,449.8713329,27.73626467,27.82216835,1.840210679,61.8533906,60.84732819,6.27264161,5.96689667,5.755575657,0.994944634,NA,NA,NA,NA,1.248840783,0.675265431,1.550620566,NA,NA,NA,0.186248466,NA,NA,NA,NA,NA,31.23399353,24.86594772,6.368045807
TSDU_LA1S,-9.93405,142.92276,TSDU,LA1,S,2262.44736,2263.28125,11.83477857,0.304696457,0.30067876,0.117438357,23056.3699,23091.41992,135.3508241,0.392364973,0.04130948,0.904766968,0.218525388,0.104277514,0.326122698,NA,NA,NA,NA,NA,NA,0.000339578,0.00031363,0.000202121,0.000339578,0.00031363,0.000202121,1.00E-12,1.00E-12,1.85E-14,NA,NA,NA,NA,NA,NA,0.150153018,0.102827489,0.141355183,0.01518548,0.001562366,0.055949679,0.377222341,0.039240323,0.874395272,117.5895033,119.279274,85.5492952,3.851746028,3.832042933,0.158355268,6775.624879,6766.746582,163.8465163,0.000339578,0.00031363,0.000202121,0.000393618,0.000359633,0.000220139,8.074684061,8.073841095,0.017163241,34.93539446,35.14197731,0.54831422,5.83889529,6.243729115,1.477557914,23415.31776,23451.68164,450.0938182,27.7276424,27.82370758,1.830391765,62.0600391,61.12239075,6.296010437,6.003684331,5.797567368,1.002935711,NA,NA,NA,NA,1.380954328,0.747117102,1.711861442,NA,NA,NA,0.116829867,NA,NA,NA,NA,NA,31.10134506,24.84664345,6.254701614
TSMA_BA1D,-9.74876,143.39987,TSMA,BA1,D,2258.133212,2260.513184,9.222277098,0.407358874,0.366437435,0.265897133,23034.22685,23065.29492,138.2444011,1.019753914,0.363109261,3.161651609,0.298252243,0.129358381,0.55389938,NA,NA,NA,NA,NA,NA,0.000145204,0.00013118,0.000115328,0.000145204,0.00013118,0.000115328,1.00E-12,1.00E-12,1.85E-14,NA,NA,NA,NA,NA,NA,0.137840679,0.085229434,0.143424653,0.092732663,0.040918622,0.166067725,0.927231759,0.321477652,3.085702357,122.0498435,124.7530975,87.03272411,3.825054905,3.815415382,0.125403579,6773.759398,6752.324707,181.5278494,0.000145204,0.00013118,0.000115328,0.000179639,0.000165044,0.000135121,8.073303878,8.071641922,0.016768123,34.98907934,35.10072136,0.372193917,10.30399705,10.86294174,5.166790398,23392.60276,23420.24023,451.754585,27.47959073,27.68723583,1.585124281,63.13913319,61.22018433,10.03227247,6.10955995,5.769571781,1.47264034,NA,NA,NA,NA,1.932699932,0.642658889,4.009937585,NA,NA,NA,0.139247263,NA,NA,NA,NA,NA,30.51854134,24.85879135,5.659749985
TSMA_BA1F,-9.74886,143.40012,TSMA,BA1,F,2258.03112,2260.455322,9.370235682,0.384355432,0.353078723,0.235517508,23031.81292,23063.80078,138.6266895,0.984065751,0.336711735,3.151640531,0.288610695,0.124337249,0.546858496,NA,NA,NA,NA,NA,NA,0.000619001,0.000560536,0.000308014,0.000619001,0.000560536,0.000308014,1.00E-12,1.00E-12,1.85E-14,NA,NA,NA,NA,NA,NA,0.178128953,0.086337291,0.282974605,0.080329663,0.041107319,0.14445036,0.903939815,0.293704987,3.104558426,121.9301594,124.7368698,87.12101731,3.825661559,3.815835953,0.12521145,6778.305288,6756.455078,181.6296774,0.000619001,0.000560536,0.000308014,0.000687788,0.000621184,0.000326935,8.072790677,8.071213722,0.016699606,34.98219216,35.09547234,0.379737573,10.30399705,10.86294174,5.166790398,23390.86383,23418.76172,451.6258059,27.53308959,27.72361279,1.638339176,62.92681562,61.06939697,9.923469728,6.078259458,5.744281769,1.452726417,NA,NA,NA,NA,1.731991473,0.618556321,3.484900532,NA,NA,NA,0.229201849,NA,NA,NA,NA,NA,30.78593826,24.88982201,5.896116257
TSMA_BA1S,-9.74877,143.39992,TSMA,BA1,S,2258.087671,2260.47168,9.25791912,0.39674713,0.361292213,0.250851719,23032.99943,23064.37891,138.2798978,0.996514562,0.345894963,3.157387843,0.292626649,0.126173064,0.550295834,NA,NA,NA,NA,NA,NA,0.000321157,0.000296207,0.000202606,0.000321157,0.000296207,0.000202606,1.00E-12,1.00E-12,1.85E-14,NA,NA,NA,NA,NA,NA,0.173631725,0.0881451,0.247341455,0.084893013,0.040810905,0.152343225,0.911827381,0.30376479,3.100757957,122.0601694,124.7986832,87.09476148,3.825089701,3.815273523,0.125154608,6776.266642,6754.523438,181.9875975,0.000321157,0.000296207,0.000202606,0.00039614,0.000366258,0.000233931,8.073208401,8.071550369,0.016745158,34.98477539,35.09715652,0.376761355,10.30399705,10.86294174,5.166790398,23391.83191,23419.32031,451.6344434,27.5069415,27.71827984,1.607401394,63.03378427,61.15436554,9.991424012,6.094517046,5.759326935,1.465556258,NA,NA,NA,NA,1.832856085,0.636381328,3.73502146,NA,NA,NA,0.169760533,NA,NA,NA,NA,NA,30.55637169,24.86422539,5.692146301
TSMA_BA2D,-9.74405,143.41571,TSMA,BA2,D,2258.133212,2260.513184,9.222277098,0.407358874,0.366437435,0.265897133,23034.22685,23065.29492,138.2444011,1.019753914,0.363109261,3.161651609,0.298252243,0.129358381,0.55389938,NA,NA,NA,NA,NA,NA,0.000145204,0.00013118,0.000115328,0.000145204,0.00013118,0.000115328,1.00E-12,1.00E-12,1.85E-14,NA,NA,NA,NA,NA,NA,0.137840679,0.085229434,0.143424653,0.092732663,0.040918622,0.166067725,0.927231759,0.321477652,3.085702357,122.0498435,124.7530975,87.03272411,3.825054905,3.815415382,0.125403579,6773.759398,6752.324707,181.5278494,0.000145204,0.00013118,0.000115328,0.000179639,0.000165044,0.000135121,8.073303878,8.071641922,0.016768123,34.9874922,35.09813499,0.372569942,10.30399705,10.86294174,5.166790398,23392.60276,23420.24023,451.754585,27.48801238,27.70398521,1.587352514,63.13913319,61.22018433,10.03227247,6.10955995,5.769571781,1.47264034,NA,NA,NA,NA,1.932699932,0.642658889,4.009937585,NA,NA,NA,0.139247263,NA,NA,NA,NA,NA,30.51360321,24.8674469,5.646156311
TSMA_BA2F,-9.74463,143.41585,TSMA,BA2,F,2258.03112,2260.455322,9.370235682,0.384355432,0.353078723,0.235517508,23031.81292,23063.80078,138.6266895,0.984065751,0.336711735,3.151640531,0.288610695,0.124337249,0.546858496,NA,NA,NA,NA,NA,NA,0.000619001,0.000560536,0.000308014,0.000619001,0.000560536,0.000308014,1.00E-12,1.00E-12,1.85E-14,NA,NA,NA,NA,NA,NA,0.178128953,0.086337291,0.282974605,0.080329663,0.041107319,0.14445036,0.903939815,0.293704987,3.104558426,121.9301594,124.7368698,87.12101731,3.825661559,3.815835953,0.12521145,6778.305288,6756.455078,181.6296774,0.000619001,0.000560536,0.000308014,0.000687788,0.000621184,0.000326935,8.072790677,8.071213722,0.016699606,34.98314519,35.09690094,0.377183305,10.30399705,10.86294174,5.166790398,23390.86383,23418.76172,451.6258059,27.51874366,27.72115898,1.618824655,62.92681562,61.06939697,9.923469728,6.078259458,5.744281769,1.452726417,NA,NA,NA,NA,1.731991473,0.618556321,3.484900532,NA,NA,NA,0.229201849,NA,NA,NA,NA,NA,30.74567604,24.89993286,5.845743179
