gene,SNPs,hits,Z,top_candidate_p,Z_pVal
wind_419,4,0,-0.515207035939042,1,0.755389945714583
wind_324,6,0,-0.18574295894034,1,0.658354136874718
wind_325,1,1,1,1,1
wind_333,6,0,-0.215330840078105,1,0.667808520451937
wind_338,9,0,1.8544543657735,1,0.0889316476409254
wind_341,5,0,1.05146524208163,1,0.247488363934586
wind_348,1,1,1,1,1
wind_354,23,0,-1.31865489137548,1,0.918534605643824
wind_358,5,0,1.03978452349078,1,0.250743159977741
wind_363,4,0,0.120309220487171,1,0.552141684256601
wind_364,1,0,0.677882766643484,1,0.351789474573725
wind_369,1,1,1,1,1
wind_372,2,1,1.64118882022603,0.0199,0.109341311878039
wind_374,3,0,0.152337559861962,1,0.539076951014389
wind_377,9,1,2.36969631745432,0.0864827525163592,0.036467506354704
wind_378,3,0,1.26301444473511,1,0.188012097080248
wind_382,17,0,-3.74518996350919,1,0.999706146007998
wind_385,1,0,-0.797668414383988,1,0.825433323909142
wind_400,1,1,1,1,1
wind_406,1,1,1,1,1
wind_412,5,0,2.65841562079356,1,0.0181229122861013
wind_416,1,1,1,1,1
wind_417,1,1,1,1,1
wind_420,5,0,0.787463687853501,1,0.326181067546011
wind_424,1,0,0.705418497295608,1,0.342714385304792
wind_426,2,0,1.60223797088514,1,0.115962059116084
wind_433,1,0,-0.287593114699933,1,0.684772360685676
wind_434,3,0,0.30300700733704,1,0.485924701998012
wind_435,8,0,1.7600495898646,1,0.101101735645882
wind_436,2,0,0.828680197337327,1,0.30578363682105
wind_437,2,0,0.387027528636448,1,0.454114355039167
wind_440,1,1,1,1,1
wind_441,1,1,1,1,1
wind_442,6,0,-1.07689408934346,1,0.882560506482649
wind_444,1,0,-0.83047357194542,1,0.832864442291731
wind_445,6,0,0.512098325583463,1,0.419663468582766
wind_447,1,0,-0.759532795521491,1,0.816535259189501
wind_453,14,0,0.510388426197426,1,0.43753164856686
wind_454,3,0,-1.47107037522172,1,0.937659243454901
wind_455,8,0,-1.33182116363843,1,0.920771278234842
wind_456,5,0,1.11209958792451,1,0.230961674992289
wind_459,3,0,1.7446008798571,1,0.0948233097694692
wind_334,1,0,0.655828102821407,1,0.359119847783993
wind_340,21,0,-1.1455861299295,1,0.894723944025382
wind_347,4,0,0.67716585888199,1,0.359412422121073
wind_357,4,0,0.0106837356497139,1,0.590081749908097
wind_361,6,0,-1.33023908633169,1,0.920671723679712
wind_362,2,0,1.16084436745832,1,0.210963430407911
wind_366,1,0,0.994061405858202,1,0.253778007159172
wind_367,4,1,2.61268393744102,0.03940399,0.0193668277110746
wind_380,1,0,-1.28545361486231,1,0.914900658260336
wind_387,2,1,3.33392084693935,0.0199,0.00312252686016956
